state_fips,state_usps,week_end_date,vacc_pct_full_18p,vacc_pct_any_18p,booster_pct_18p,cases_per_100k,deaths_per_100k,hesitancy_pct,population
01,AL,2021-09-29,62.3,70.2,,322.3464532949315,10.629644508924333,0.17350746268656717,5033094
01,AL,2021-10-06,62.9,70.8,0.0,188.3135900104389,8.185819696592196,0.17350746268656717,5033094
01,AL,2021-10-13,63.3,71.3,0.0,124.15822156311805,7.291737448178,0.17350746268656717,5033094
01,AL,2021-10-20,64.0,71.9,10.0,109.23698226180557,6.536734660628235,0.17350746268656717,5033094
01,AL,2021-10-27,64.5,72.5,12.6,251.23711180438912,2.4636933067413405,0.17350746268656717,5033094
01,AL,2021-11-03,64.9,73.1,16.6,96.12377595173069,4.688964680572229,0.17350746268656717,5033094
01,AL,2021-11-10,65.3,73.7,20.7,76.65265143071042,4.808175647027455,0.17350746268656717,5033094
01,AL,2021-11-17,66.0,74.6,24.1,71.42723740108967,2.1855343850124793,0.17350746268656717,5033094
01,AL,2021-11-24,66.4,75.1,26.8,65.00971370691667,1.5696110583271443,0.17350746268656717,5033094
01,AL,2021-12-01,66.6,75.4,28.8,41.723838259329156,0.8146082707773787,0.17350746268656717,5033094
01,AL,2021-12-08,67.0,75.9,31.7,75.34133079970292,1.211978158961466,0.17350746268656717,5033094
01,AL,2021-12-15,67.3,76.3,34.0,95.09061424245206,2.0265864297388445,0.17350746268656717,5033094
01,AL,2021-12-22,67.5,76.7,36.1,123.70124619170635,1.4901370806903267,0.17350746268656717,5033094
01,AL,2021-12-29,67.7,77.0,37.6,381.4154871734961,1.4901370806903267,0.17350746268656717,5033094
01,AL,2022-01-05,67.8,77.3,38.8,1032.0292050973019,0.9735562260510137,0.17350746268656717,5033094
01,AL,2022-01-12,68.0,77.6,40.3,1437.9226773829378,2.7418522284702016,0.17350746268656717,5033094
01,AL,2022-01-19,69.4,79.8,40.9,1663.9466697820467,2.3047453514677056,0.17350746268656717,5033094
01,AL,2022-01-26,69.6,80.0,42.0,1461.5264487410725,3.1392221166542886,0.17350746268656717,5033094
