state_usps,week_end_date,vacc_pct_any_18p,vacc_pct_full_18p,booster_pct_18p,population,weekly_cases_per_100k,weekly_deaths_per_100k,cases_per_100k,deaths_per_100k,weekly_cases_count,weekly_deaths_count,tot_cases,tot_deaths,hesitancy_pct
NM,2022-11-02,95.0,84.1,56.8,2113868,149.02,0.61,29770.92,408.92,3150.0,13.0,629318,8644,13.31
NM,2022-11-09,95.0,84.3,56.9,2113868,204.03,1.42,29974.96,410.34,4313.0,30.0,633631,8674,13.31
NM,2022-11-16,95.0,84.4,57.0,2113868,209.28,0.66,30184.24,411.0,4424.0,14.0,638055,8688,13.31
NM,2022-11-23,95.0,84.5,57.1,2113868,216.62,0.61,30400.86,411.62,4579.0,13.0,642634,8701,13.31
NM,2022-11-30,95.0,84.6,57.2,2113868,186.01,0.0,30586.87,411.62,3932.0,0.0,646566,8701,13.31
NM,2022-12-07,95.0,84.7,57.3,2113868,199.3,1.28,30786.17,412.89,4213.0,27.0,650779,8728,13.31
NM,2022-12-14,95.0,84.8,57.4,2113868,159.19,1.23,30945.36,414.12,3365.0,26.0,654144,8754,13.31
NM,2022-12-21,95.0,84.9,57.5,2113868,108.47,1.09,31053.83,415.21,2293.0,23.0,656437,8777,13.31
NM,2022-12-28,95.0,84.9,57.5,2113868,91.16,0.71,31144.99,415.92,1927.0,15.0,658364,8792,13.31
NM,2023-01-04,95.0,85.0,57.5,2121164,84.01,1.79,31121.87,416.28,1782.0,38.0,660146,8830,13.31
NM,2023-01-11,95.0,85.0,57.6,2121164,80.0,1.51,31201.88,417.79,1697.0,32.0,661843,8862,13.31
NM,2023-01-18,95.0,85.1,57.7,2121164,52.99,1.84,31254.87,419.63,1124.0,39.0,662967,8901,13.31
NM,2023-01-25,95.0,85.1,57.7,2121164,49.83,1.41,31304.7,421.04,1057.0,30.0,664024,8931,13.31
NM,2023-02-01,95.0,85.1,57.7,2121164,48.28,1.23,31352.97,422.27,1024.0,26.0,665048,8957,13.31
NM,2023-02-08,95.0,85.2,57.7,2121164,48.37,1.56,31401.34,423.82,1026.0,33.0,666074,8990,13.31
NM,2023-02-15,95.0,85.2,57.8,2121164,50.63,0.75,31451.98,424.58,1074.0,16.0,667148,9006,13.31
NM,2023-02-22,95.0,85.2,57.8,2121164,53.74,0.47,31505.72,425.05,1140.0,10.0,668288,9016,13.31
NM,2023-03-01,95.0,85.2,57.8,2121164,56.01,1.04,31561.73,426.09,1188.0,22.0,669476,9038,13.31
NM,2023-03-08,95.0,85.3,57.8,2121164,57.14,0.85,31618.87,426.94,1212.0,18.0,670688,9056,13.31
NM,2023-03-15,95.0,85.3,57.8,2121164,59.68,0.47,31678.55,427.41,1266.0,10.0,671954,9066,13.31
NM,2023-03-22,95.0,85.3,57.8,2121164,61.81,0.75,31740.36,428.16,1311.0,16.0,673265,9082,13.31
NM,2023-03-29,95.0,85.3,57.8,2121164,66.47,1.13,31806.83,429.29,1410.0,24.0,674675,9106,13.31
NM,2023-04-05,95.0,85.4,57.9,2121164,59.87,1.23,31866.7,430.52,1270.0,26.0,675945,9132,13.31
NM,2023-04-12,95.0,85.4,57.9,2121164,59.4,1.51,31926.1,432.03,1260.0,32.0,677205,9164,13.31
NM,2023-04-19,95.0,85.4,57.9,2121164,56.95,0.52,31983.05,432.55,1208.0,11.0,678413,9175,13.31
NM,2023-04-26,95.0,85.4,57.9,2121164,50.44,0.8,32033.5,433.35,1070.0,17.0,679483,9192,13.31
NM,2023-05-03,95.0,85.4,57.9,2121164,45.02,2.07,32078.52,435.42,955.0,44.0,680438,9236,13.31
NM,2023-05-10,95.0,85.5,57.9,2121164,37.9,0.0,32116.42,435.42,804.0,0.0,681242,9236,13.31
NV,2020-12-16,0.0,0.0,0.0,3116967,6227.14,85.05,6227.14,85.05,194098.0,2651.0,194098,2651,19.6
NV,2020-12-23,0.0,0.0,0.0,3116967,508.96,7.03,6736.1,92.08,15864.0,219.0,209962,2870,19.6
NV,2020-12-30,0.0,0.0,0.0,3116967,405.3,6.19,7141.4,98.27,12633.0,193.0,222595,3063,19.6
NV,2021-01-06,0.0,0.0,0.0,3148141,470.06,7.37,7540.74,104.66,14798.0,232.0,237393,3295,19.6
NV,2021-01-13,0.0,0.0,0.0,3148141,527.04,9.56,8067.78,114.23,16592.0,301.0,253985,3596,19.6
NV,2021-01-20,0.0,0.0,0.0,3148141,354.43,8.48,8422.21,122.71,11158.0,267.0,265143,3863,19.6
NV,2021-01-27,0.0,0.0,0.0,3148141,277.31,8.61,8699.52,131.32,8730.0,271.0,273873,4134,19.6
NV,2021-02-03,0.0,0.0,0.0,3148141,217.08,7.59,8916.6,138.91,6834.0,239.0,280707,4373,19.6
NV,2021-02-10,0.0,0.0,0.0,3148141,161.62,6.61,9078.21,145.51,5088.0,208.0,285795,4581,19.6
NV,2021-02-17,13.1,0.0,0.0,3148141,114.26,6.1,9192.47,151.61,3597.0,192.0,289392,4773,19.6
NV,2021-02-24,17.2,0.0,0.0,3148141,84.72,4.67,9277.19,156.28,2667.0,147.0,292059,4920,19.6
NV,2021-03-03,19.6,0.0,0.0,3148141,83.38,2.13,9360.57,158.41,2625.0,67.0,294684,4987,19.6
NV,2021-03-10,23.2,12.7,0.0,3148141,78.24,2.54,9438.81,160.95,2463.0,80.0,297147,5067,19.6
NV,2021-03-17,27.3,15.5,0.0,3148141,94.37,2.54,9533.18,163.49,2971.0,80.0,300118,5147,19.6
NV,2021-03-24,31.7,17.7,0.0,3148141,51.11,1.78,9584.29,165.27,1609.0,56.0,301727,5203,19.6
NV,2021-03-31,35.7,20.6,0.0,3148141,64.64,1.46,9648.93,166.73,2035.0,46.0,303762,5249,19.6
NV,2021-04-07,39.1,23.8,0.0,3148141,68.83,1.87,9717.77,168.61,2167.0,59.0,305929,5308,19.6
NV,2021-04-14,44.1,28.3,0.0,3148141,102.31,1.4,9820.08,170.01,3221.0,44.0,309150,5352,19.6
NV,2021-04-21,47.4,32.0,0.0,3148141,82.59,1.14,9902.67,171.15,2600.0,36.0,311750,5388,19.6
NV,2021-04-28,49.8,34.6,0.0,3148141,86.56,1.91,9989.23,173.05,2725.0,60.0,314475,5448,19.6
NV,2021-05-05,51.4,37.8,0.0,3148141,83.0,1.24,10072.23,174.29,2613.0,39.0,317088,5487,19.6
NV,2021-05-12,53.2,41.4,0.0,3148141,83.41,0.89,10155.64,175.18,2626.0,28.0,319714,5515,19.6
NV,2021-05-19,54.5,43.8,0.0,3148141,63.59,0.95,10219.24,176.14,2002.0,30.0,321716,5545,19.6
NV,2021-05-26,56.2,45.8,0.0,3148141,48.7,0.79,10267.93,176.93,1533.0,25.0,323249,5570,19.6
NV,2021-06-02,57.4,47.2,0.0,3148141,45.49,0.73,10313.42,177.66,1432.0,23.0,324681,5593,19.6
NV,2021-06-09,58.3,48.4,0.0,3148141,60.67,0.73,10374.09,178.39,1910.0,23.0,326591,5616,19.6
NV,2021-06-16,59.4,50.0,0.0,3148141,50.92,0.57,10425.01,178.96,1603.0,18.0,328194,5634,19.6
NV,2021-06-23,60.1,51.1,0.0,3148141,68.87,0.64,10493.88,179.6,2168.0,20.0,330362,5654,19.6
NV,2021-06-30,61.4,52.4,0.0,3148141,106.41,0.86,10600.29,180.46,3350.0,27.0,333712,5681,19.6
NV,2021-07-07,62.3,53.1,0.0,3148141,90.53,0.76,10690.82,181.22,2850.0,24.0,336562,5705,19.6
NV,2021-07-14,63.1,53.6,0.0,3148141,150.28,1.02,10841.1,182.23,4731.0,32.0,341293,5737,19.6
NV,2021-07-21,63.9,54.1,0.0,3148141,184.39,1.65,11025.49,183.89,5805.0,52.0,347098,5789,19.6
NV,2021-07-28,65.0,54.7,0.0,3148141,211.08,2.7,11236.57,186.59,6645.0,85.0,353743,5874,19.6
NV,2021-08-04,66.2,55.4,0.0,3148141,234.84,2.51,11471.4,189.1,7393.0,79.0,361136,5953,19.6
NV,2021-08-11,67.3,56.0,0.0,3148141,237.54,4.54,11708.94,193.64,7478.0,143.0,368614,6096,19.6
NV,2021-08-18,68.3,56.8,0.0,3148141,236.68,4.83,11945.62,198.47,7451.0,152.0,376065,6248,19.6
NV,2021-08-25,69.3,57.7,0.0,3148141,255.74,4.07,12201.36,202.53,8051.0,128.0,384116,6376,19.6
NV,2021-09-01,70.3,58.7,0.0,3148141,251.39,5.15,12452.75,207.68,7914.0,162.0,392030,6538,19.6
NV,2021-09-08,71.0,59.4,0.0,3148141,227.91,3.14,12680.66,210.82,7175.0,99.0,399205,6637,19.6
NV,2021-09-15,71.8,60.2,0.0,3148141,254.44,4.83,12935.09,215.65,8010.0,152.0,407215,6789,19.6
NV,2021-09-22,72.5,61.0,0.0,3148141,225.72,5.05,13160.81,220.7,7106.0,159.0,414321,6948,19.6
NV,2021-09-29,73.2,61.7,0.0,3148141,184.05,5.05,13344.86,225.75,5794.0,159.0,420115,7107,19.6
NV,2021-10-06,73.9,62.2,0.0,3148141,152.76,4.42,13497.62,230.17,4809.0,139.0,424924,7246,19.6
NV,2021-10-13,74.5,62.8,0.0,3148141,144.66,3.81,13642.27,233.98,4554.0,120.0,429478,7366,19.6
NV,2021-10-20,75.2,63.3,5.4,3148141,125.53,3.72,13767.81,237.7,3952.0,117.0,433430,7483,19.6
NV,2021-10-27,75.9,63.9,7.1,3148141,127.76,3.68,13895.57,241.38,4022.0,116.0,437452,7599,19.6
NV,2021-11-03,76.7,64.5,10.0,3148141,136.68,2.45,14032.25,243.83,4303.0,77.0,441755,7676,19.6
NV,2021-11-10,77.4,64.9,12.5,3148141,143.89,3.78,14176.14,247.61,4530.0,119.0,446285,7795,19.6
NV,2021-11-17,78.1,65.4,15.0,3148141,138.15,2.76,14314.29,250.37,4349.0,87.0,450634,7882,19.6
NV,2021-11-24,78.8,65.8,17.8,3148141,129.98,2.83,14444.27,253.2,4092.0,89.0,454726,7971,19.6
NV,2021-12-01,79.4,66.1,20.0,3148141,106.16,1.91,14550.43,255.1,3342.0,60.0,458068,8031,19.6
NV,2021-12-08,80.1,66.5,22.9,3148141,140.4,3.62,14690.83,258.72,4420.0,114.0,462488,8145,19.6
NV,2021-12-15,80.9,66.9,26.0,3148141,138.49,3.11,14829.32,261.84,4360.0,98.0,466848,8243,19.6
NV,2021-12-22,81.6,67.2,28.7,3148141,175.41,3.49,15004.73,265.33,5522.0,110.0,472370,8353,19.6
NV,2021-12-29,82.2,67.5,30.7,3148141,284.61,1.68,15289.34,267.01,8960.0,53.0,481330,8406,19.6
NV,2022-01-05,82.8,67.8,32.6,3176116,649.98,2.55,15804.65,267.21,20644.0,81.0,501974,8487,19.6
NV,2022-01-12,83.5,68.1,34.7,3176116,1062.37,2.99,16867.02,270.2,33742.0,95.0,535716,8582,19.6
NV,2022-01-19,84.9,68.8,36.1,3176116,2019.83,3.31,18886.84,273.51,64152.0,105.0,599868,8687,19.6
NV,2022-01-26,85.3,69.1,37.3,3176116,1159.69,4.69,20046.53,278.2,36833.0,149.0,636701,8836,19.6
NV,2022-02-02,85.7,69.3,38.1,3176116,669.69,6.71,20716.21,284.91,21270.0,213.0,657971,9049,19.6
NV,2022-02-09,86.0,69.6,38.7,3176116,279.24,6.93,20995.45,291.83,8869.0,220.0,666840,9269,19.6
NV,2022-02-16,86.3,69.8,39.3,3176116,141.56,5.54,21137.01,297.38,4496.0,176.0,671336,9445,19.6
NV,2022-02-23,86.5,70.1,39.5,3176116,68.51,4.03,21205.52,301.41,2176.0,128.0,673512,9573,19.6
NV,2022-03-02,86.7,70.3,39.8,3176116,172.95,5.64,21378.47,307.04,5493.0,179.0,679005,9752,19.6
NV,2022-03-09,86.8,70.4,40.0,3176116,72.32,3.84,21450.79,310.88,2297.0,122.0,681302,9874,19.6
NV,2022-03-16,87.0,70.5,40.2,3176116,728.75,2.33,22179.54,313.21,23146.0,74.0,704448,9948,19.6
NV,2022-03-23,87.1,70.6,40.4,3176116,36.11,2.61,22215.66,315.83,1147.0,83.0,705595,10031,19.6
NV,2022-03-30,87.2,70.7,40.6,3176116,36.49,1.89,22252.15,317.72,1159.0,60.0,706754,10091,19.6
NV,2022-04-06,87.3,70.8,40.8,3176116,38.16,1.42,22290.31,319.13,1212.0,45.0,707966,10136,19.6
NV,2022-04-13,87.5,70.9,40.9,3176116,35.89,11.49,22326.2,330.62,1140.0,365.0,709106,10501,19.6
NV,2022-04-20,87.6,71.0,41.1,3176116,38.85,5.73,22365.05,336.35,1234.0,182.0,710340,10683,19.6
NV,2022-04-27,87.8,71.2,41.2,3176116,61.08,2.14,22426.13,338.5,1940.0,68.0,712280,10751,19.6
NV,2022-05-04,87.9,71.3,41.4,3176116,76.54,0.88,22502.67,339.38,2431.0,28.0,714711,10779,19.6
NV,2022-05-11,88.0,71.4,41.5,3176116,100.22,0.57,22602.89,339.94,3183.0,18.0,717894,10797,19.6
NV,2022-05-18,88.2,71.5,41.6,3176116,137.43,0.85,22740.32,340.79,4365.0,27.0,722259,10824,19.6
NV,2022-05-25,88.3,71.6,41.8,3176116,194.89,1.51,22935.21,342.3,6190.0,48.0,728449,10872,19.6
NV,2022-06-01,88.4,71.7,41.9,3176116,226.13,0.76,23161.34,343.06,7182.0,24.0,735631,10896,19.6
NV,2022-06-08,88.5,71.8,42.0,3176116,212.33,1.23,23373.67,344.29,6744.0,39.0,742375,10935,19.6
NV,2022-06-15,88.6,71.9,42.2,3176116,287.43,1.01,23661.1,345.3,9129.0,32.0,751504,10967,19.6
NV,2022-06-22,88.7,71.9,42.3,3176116,222.69,1.23,23883.79,346.52,7073.0,39.0,758577,11006,19.6
NV,2022-06-29,88.8,71.9,42.7,3176116,255.72,1.04,24139.52,347.56,8122.0,33.0,766699,11039,19.6
NV,2022-07-06,88.9,72.0,42.8,3176116,256.38,1.1,24395.9,348.66,8143.0,35.0,774842,11074,19.6
NV,2022-07-13,89.0,72.0,42.9,3176116,242.5,2.11,24638.39,350.77,7702.0,67.0,782544,11141,19.6
NV,2022-07-20,89.1,72.1,43.0,3176116,224.36,1.51,24862.76,352.29,7126.0,48.0,789670,11189,19.6
NV,2022-07-27,89.2,72.2,43.1,3176116,924.75,1.01,25787.5,353.29,29371.0,32.0,819041,11221,19.6
NV,2022-08-03,89.2,72.2,43.2,3176116,142.69,1.13,25930.19,354.43,4532.0,36.0,823573,11257,19.6
NV,2022-08-10,89.3,72.3,43.3,3176116,109.82,1.26,26040.01,355.69,3488.0,40.0,827061,11297,19.6
NV,2022-08-17,89.4,72.3,43.3,3176116,80.35,1.76,26120.36,357.45,2552.0,56.0,829613,11353,19.6
NV,2022-08-24,89.4,72.4,43.4,3176116,80.16,0.69,26200.52,358.14,2546.0,22.0,832159,11375,19.6
NV,2022-08-31,89.5,72.4,43.4,3176116,56.7,0.79,26257.23,358.93,1801.0,25.0,833960,11400,19.6
NV,2022-09-07,89.5,72.4,43.4,3176116,52.08,0.54,26309.3,359.46,1654.0,17.0,835614,11417,19.6
NV,2022-09-14,89.6,72.5,43.5,3176116,301.28,0.41,26610.58,359.87,9569.0,13.0,845183,11430,19.6
NV,2022-09-21,89.7,72.6,43.6,3176116,51.26,1.42,26661.84,361.29,1628.0,45.0,846811,11475,19.6
NV,2022-09-28,89.8,72.6,43.7,3176116,16.4,0.82,26678.24,362.11,521.0,26.0,847332,11501,19.6
NV,2022-10-05,90.0,72.9,43.8,3176116,40.4,0.44,26718.64,362.55,1283.0,14.0,848615,11515,19.6
NV,2022-10-12,90.1,73.0,43.9,3176116,35.58,0.5,26754.22,363.05,1130.0,16.0,849745,11531,19.6
NV,2022-10-19,90.2,73.1,44.1,3176116,48.9,0.41,26803.11,363.46,1553.0,13.0,851298,11544,19.6
NV,2022-10-26,90.3,73.2,44.2,3176116,52.27,0.35,26855.38,363.81,1660.0,11.0,852958,11555,19.6
NV,2022-11-02,90.6,73.4,44.4,3176116,54.85,0.47,26910.23,364.28,1742.0,15.0,854700,11570,19.6
NV,2022-11-09,90.7,73.5,44.5,3176116,87.31,0.31,26997.53,364.6,2773.0,10.0,857473,11580,19.6
NV,2022-11-16,90.8,73.6,44.6,3176116,64.99,0.63,27062.52,365.23,2064.0,20.0,859537,11600,19.6
NV,2022-11-23,90.9,73.6,44.7,3176116,69.55,0.76,27132.07,365.98,2209.0,24.0,861746,11624,19.6
NV,2022-11-30,91.0,73.7,44.8,3176116,83.75,0.19,27215.82,366.17,2660.0,6.0,864406,11630,19.6
NV,2022-12-07,91.0,73.7,44.9,3176116,132.99,0.85,27348.81,367.02,4224.0,27.0,868630,11657,19.6
NV,2022-12-14,89.5,74.0,45.8,3176116,94.9,0.63,27443.71,367.65,3014.0,20.0,871644,11677,19.6
NV,2022-12-21,89.6,74.1,45.9,3176116,77.77,0.88,27521.48,368.53,2470.0,28.0,874114,11705,19.6
NV,2022-12-28,89.7,74.1,46.0,3176116,63.0,1.45,27584.48,369.98,2001.0,46.0,876115,11751,19.6
NV,2023-01-04,89.8,74.2,46.0,3214363,66.27,0.84,27322.52,366.42,2130.0,27.0,878245,11778,19.6
NV,2023-01-11,89.8,74.2,46.1,3214363,61.69,1.4,27384.21,367.82,1983.0,45.0,880228,11823,19.6
NV,2023-01-18,89.9,74.2,46.1,3214363,39.26,0.34,27423.47,368.16,1262.0,11.0,881490,11834,19.6
NV,2023-01-25,90.0,74.3,46.2,3214363,44.15,1.0,27467.62,369.16,1419.0,32.0,882909,11866,19.6
NV,2023-02-01,90.0,74.3,46.2,3214363,39.48,0.03,27507.1,369.19,1269.0,1.0,884178,11867,19.6
NV,2023-02-08,90.0,74.3,46.2,3214363,38.42,0.84,27545.52,370.03,1235.0,27.0,885413,11894,19.6
NV,2023-02-15,90.1,74.3,46.2,3214363,39.76,0.28,27585.28,370.31,1278.0,9.0,886691,11903,19.6
NV,2023-02-22,90.1,74.3,46.2,3214363,34.5,0.25,27619.78,370.56,1109.0,8.0,887800,11911,19.6
NV,2023-03-01,90.1,74.3,46.3,3214363,36.68,0.16,27656.46,370.71,1179.0,5.0,888979,11916,19.6
NV,2023-03-08,90.2,74.4,46.3,3214363,35.56,0.19,27692.02,370.9,1143.0,6.0,890122,11922,19.6
NV,2023-03-15,90.2,74.4,46.3,3214363,49.15,0.47,27741.17,371.36,1580.0,15.0,891702,11937,19.6
NV,2023-03-22,90.2,74.4,46.3,3214363,34.59,0.47,27775.77,371.83,1112.0,15.0,892814,11952,19.6
NV,2023-03-29,90.3,74.4,46.3,3214363,31.79,0.16,27807.56,371.99,1022.0,5.0,893836,11957,19.6
NV,2023-04-05,90.3,74.4,46.3,3214363,29.74,0.5,27837.3,372.48,956.0,16.0,894792,11973,19.6
NV,2023-04-12,90.3,74.4,46.3,3214363,28.25,0.09,27865.55,372.58,908.0,3.0,895700,11976,19.6
NV,2023-04-19,90.4,74.4,46.4,3214363,25.73,0.16,27891.28,372.73,827.0,5.0,896527,11981,19.6
NV,2023-04-26,90.4,74.4,46.4,3214363,22.96,0.09,27914.24,372.83,738.0,3.0,897265,11984,19.6
NV,2023-05-03,90.4,74.5,46.4,3214363,18.85,0.44,27933.09,373.26,606.0,14.0,897871,11998,19.6
NV,2023-05-10,90.4,74.5,46.4,3214363,19.91,0.31,27953.0,373.57,640.0,10.0,898511,12008,19.6
NY,2020-12-16,0.0,0.0,0.0,20105171,2182.51,55.4,2182.51,55.4,438797.0,11139.0,438797,11139,11.58
NY,2020-12-23,0.0,0.0,0.0,20105171,240.06,3.64,2422.57,59.04,48265.0,732.0,487062,11871,11.58
NY,2020-12-30,0.0,0.0,0.0,20105171,250.23,3.47,2672.8,62.51,50310.0,697.0,537372,12568,11.58
NY,2021-01-06,0.0,0.0,0.0,19848276,333.52,4.15,3040.92,67.47,66198.0,824.0,603570,13392,11.58
NY,2021-01-13,0.0,0.0,0.0,19848276,358.39,4.43,3399.31,71.9,71135.0,879.0,674705,14271,11.58
NY,2021-01-20,0.0,0.0,0.0,19848276,298.25,4.63,3697.57,76.53,59198.0,919.0,733903,15190,11.58
NY,2021-01-27,0.0,0.0,0.0,19848276,256.02,3.94,3953.59,80.47,50816.0,782.0,784719,15972,11.58
NY,2021-02-03,0.0,0.0,0.0,19848276,193.18,3.55,4146.77,84.02,38343.0,704.0,823062,16676,11.58
NY,2021-02-10,0.0,0.0,0.0,19848276,158.24,2.85,4305.0,86.86,31407.0,565.0,854469,17241,11.58
NY,2021-02-17,13.3,0.0,0.0,19848276,133.39,2.04,4438.39,88.9,26475.0,405.0,880944,17646,11.58
NY,2021-02-24,15.9,0.0,0.0,19848276,113.91,1.71,4552.3,90.62,22609.0,340.0,903553,17986,11.58
NY,2021-03-03,19.2,0.0,0.0,19848276,122.87,1.18,4675.17,91.8,24388.0,234.0,927941,18220,11.58
NY,2021-03-10,24.5,12.0,0.0,19848276,116.08,0.99,4791.25,92.78,23040.0,196.0,950981,18416,11.58
NY,2021-03-17,29.0,14.3,0.0,19848276,115.34,0.82,4906.59,93.6,22893.0,162.0,973874,18578,11.58
NY,2021-03-24,34.2,16.8,0.0,19848276,123.93,0.76,5030.52,94.36,24598.0,151.0,998472,18729,11.58
NY,2021-03-31,39.1,21.3,0.0,19848276,140.44,0.81,5170.96,95.17,27874.0,161.0,1026346,18890,11.58
NY,2021-04-07,44.6,27.8,0.0,19848276,133.71,0.85,5304.67,96.02,26539.0,168.0,1052885,19058,11.58
NY,2021-04-14,50.6,33.2,0.0,19848276,128.29,0.78,5432.96,96.79,25464.0,154.0,1078349,19212,11.58
NY,2021-04-21,54.9,37.4,0.0,19848276,106.64,0.5,5539.6,97.29,21167.0,99.0,1099516,19311,11.58
NY,2021-04-28,58.0,41.6,0.0,19848276,76.01,0.65,5615.61,97.95,15086.0,130.0,1114602,19441,11.58
NY,2021-05-05,60.9,46.3,0.0,19848276,62.5,0.69,5678.12,98.63,12406.0,136.0,1127008,19577,11.58
NY,2021-05-12,63.0,50.9,0.0,19848276,47.3,0.41,5725.42,99.04,9389.0,81.0,1136397,19658,11.58
NY,2021-05-19,64.7,54.1,0.0,19848276,36.75,0.27,5762.17,99.31,7294.0,54.0,1143691,19712,11.58
NY,2021-05-26,66.6,56.8,0.0,19848276,25.76,0.29,5787.92,99.6,5112.0,57.0,1148803,19769,11.58
NY,2021-06-02,68.1,58.6,0.0,19848276,15.11,0.27,5803.04,99.87,3000.0,53.0,1151803,19822,11.58
NY,2021-06-09,69.2,60.3,0.0,19848276,11.31,0.22,5814.34,100.08,2244.0,43.0,1154047,19865,11.58
NY,2021-06-16,70.4,62.3,0.0,19848276,7.45,0.18,5821.8,100.27,1479.0,36.0,1155526,19901,11.58
NY,2021-06-23,71.3,63.7,0.0,19848276,5.36,0.2,5827.15,100.46,1063.0,39.0,1156589,19940,11.58
NY,2021-06-30,72.1,65.4,0.0,19848276,4.94,0.04,5832.09,100.5,980.0,7.0,1157569,19947,11.58
NY,2021-07-07,72.8,66.2,0.0,19848276,5.87,0.04,5837.96,100.54,1166.0,8.0,1158735,19955,11.58
NY,2021-07-14,73.5,67.0,0.0,19848276,9.53,0.05,5847.49,100.59,1891.0,10.0,1160626,19965,11.58
NY,2021-07-21,74.1,67.6,0.0,19848276,15.59,0.05,5863.08,100.64,3094.0,10.0,1163720,19975,11.58
NY,2021-07-28,74.9,68.3,0.0,19848276,26.64,0.1,5889.72,100.74,5288.0,20.0,1169008,19995,11.58
NY,2021-08-04,75.9,68.9,0.0,19848276,45.74,0.09,5935.46,100.83,9079.0,18.0,1178087,20013,11.58
NY,2021-08-11,77.0,69.5,0.0,19848276,66.85,0.23,6002.31,101.06,13268.0,46.0,1191355,20059,11.58
NY,2021-08-18,77.9,70.2,0.0,19848276,82.32,0.41,6084.63,101.47,16340.0,81.0,1207695,20140,11.58
NY,2021-08-25,78.9,70.9,0.0,19848276,87.7,0.46,6172.33,101.93,17406.0,91.0,1225101,20231,11.58
NY,2021-09-01,80.0,71.8,0.0,19848276,106.18,0.55,6278.5,102.48,21074.0,109.0,1246175,20340,11.58
NY,2021-09-08,81.0,72.7,0.0,19848276,103.09,0.71,6381.59,103.18,20461.0,140.0,1266636,20480,11.58
NY,2021-09-15,82.0,73.6,0.0,19848276,115.26,0.77,6496.85,103.95,22877.0,152.0,1289513,20632,11.58
NY,2021-09-22,83.0,74.5,0.0,19848276,121.75,0.91,6618.6,104.86,24165.0,180.0,1313678,20812,11.58
NY,2021-09-29,84.0,75.3,0.0,19848276,120.35,0.79,6738.95,105.65,23888.0,157.0,1337566,20969,11.58
NY,2021-10-06,84.9,76.1,0.0,19848276,115.21,0.79,6854.16,106.44,22867.0,157.0,1360433,21126,11.58
NY,2021-10-13,85.3,76.5,0.0,19848276,117.34,0.91,6971.5,107.35,23289.0,181.0,1383722,21307,11.58
NY,2021-10-20,86.3,77.7,3.8,19848276,113.5,0.9,7085.0,108.25,22528.0,179.0,1406250,21486,11.58
NY,2021-10-27,87.0,78.3,4.9,19848276,95.84,0.98,7180.84,109.23,19023.0,195.0,1425273,21681,11.58
NY,2021-11-03,87.9,79.0,6.9,19848276,105.92,0.89,7286.76,110.13,21024.0,177.0,1446297,21858,11.58
NY,2021-11-10,88.7,79.5,8.7,19848276,126.97,0.88,7413.74,111.0,25202.0,174.0,1471499,22032,11.58
NY,2021-11-17,89.4,80.0,10.9,19848276,161.29,0.86,7575.03,111.86,32013.0,170.0,1503512,22202,11.58
NY,2021-11-24,90.3,80.5,14.1,19848276,189.0,0.9,7764.03,112.76,37514.0,178.0,1541026,22380,11.58
NY,2021-12-01,91.0,80.8,16.5,19848276,182.67,1.11,7946.7,113.87,36257.0,221.0,1577283,22601,11.58
NY,2021-12-08,92.1,81.3,20.3,19848276,257.53,1.35,8204.23,115.22,51116.0,268.0,1628399,22869,11.58
NY,2021-12-15,93.8,82.1,28.0,19848276,250.23,1.69,8454.47,116.91,49667.0,336.0,1678066,23205,11.58
NY,2021-12-22,95.0,82.5,31.8,19848276,349.96,1.63,8804.43,118.54,69461.0,323.0,1747527,23528,11.58
NY,2021-12-29,95.0,82.8,34.7,19848276,572.6,1.83,9377.03,120.37,113651.0,364.0,1861178,23892,11.58
NY,2022-01-05,95.0,83.1,37.1,19703747,1047.28,1.94,10493.09,123.2,206354.0,383.0,2067532,24275,11.58
NY,2022-01-12,95.0,83.5,39.5,19703747,1149.42,2.76,11642.51,125.96,226479.0,543.0,2294011,24818,11.58
NY,2022-01-19,95.0,84.0,41.4,19703747,712.98,3.0,12355.49,128.96,140484.0,592.0,2434495,25410,11.58
NY,2022-01-26,95.0,84.3,43.0,19703747,423.47,3.07,12778.97,132.03,83440.0,604.0,2517935,26014,11.58
NY,2022-02-02,95.0,84.7,44.1,19703747,240.76,2.54,13019.72,134.56,47438.0,500.0,2565373,26514,11.58
NY,2022-02-09,95.0,85.0,45.0,19703747,145.76,1.84,13165.48,136.4,28720.0,362.0,2594093,26876,11.58
NY,2022-02-16,95.0,85.2,45.9,19703747,91.73,1.29,13257.21,137.69,18074.0,255.0,2612167,27131,11.58
NY,2022-02-23,95.0,85.5,46.9,19703747,63.64,0.93,13320.85,138.63,12540.0,184.0,2624707,27315,11.58
NY,2022-03-02,95.0,85.6,47.4,19703747,43.28,0.68,13364.13,139.31,8528.0,134.0,2633235,27449,11.58
NY,2022-03-09,95.0,85.8,47.7,19703747,38.56,0.45,13402.69,139.76,7598.0,88.0,2640833,27537,11.58
NY,2022-03-16,95.0,85.9,47.9,19703747,37.32,0.36,13440.02,140.11,7354.0,70.0,2648187,27607,11.58
NY,2022-03-23,95.0,86.0,48.1,19703747,47.25,0.22,13487.27,140.33,9311.0,44.0,2657498,27651,11.58
NY,2022-03-30,95.0,86.1,48.3,19703747,59.36,0.19,13546.63,140.52,11696.0,37.0,2669194,27688,11.58
